link_behav,MPR(0),MPR(1),Car(0),Car(1),dist_distr,volume,num_seed,VehsDC(1),SpeedDC(1),AccelerationDC(1),QueueDelayDC(1),VehsDC(2),SpeedDC(2),AccelerationDC(2),QueueDelayDC(2),VehsDelay(1),VehDelayDelay(1)
7 : AV-WZ,0,0.01,0.8,0.2,2,1000,47,5.8,35.94345591321171,-0.24414230827054392,0.0,912.2,46.884501075633594,0.8713963561940201,0.0,917.4,3.8371405321854923
7 : AV-WZ,0,0.01,0.8,0.2,2,1200,47,11.0,34.22605892932735,-0.9135435470198268,0.0,1095.6,44.03907733739409,1.479253092655132,0.017365736930223568,1106.2,12.286811449032609
7 : AV-WZ,0,0.01,0.8,0.2,2,1500,47,107.0,27.019283138105415,-2.2542559071154633,12.176208332242028,1186.8,30.70299961651018,1.7456244952310602,41.11490479503203,1292.8,141.32099036186355
7 : AV-WZ,0,0.01,0.8,0.2,2,1800,47,118.2,27.496021803022916,-2.3964203259841916,91.57840951123617,1199.8,30.45896355448313,1.7262991275571842,137.75261002391466,1317.8,305.43502241872613
7 : AV-WZ,0,0.01,0.8,0.2,2,2000,47,114.2,27.87418791955155,-2.4667459396715943,123.06966792347275,1196.2,30.439624408643233,1.7203272660379212,168.11825219594704,1309.8,344.6282340722843
7 : AV-WZ,0,0.01,0.8,0.2,3,600,47,2.8,36.8633560772582,0.18872098624937764,0.0,551.0,49.376745206790375,0.2524560413227298,0.0,554.0,1.254393032825959
7 : AV-WZ,0,0.01,0.8,0.2,3,800,47,3.2,36.13125119748154,-0.5877471650743669,0.0,731.8,48.67113432166432,0.4434728000439261,0.0,735.0,2.1526281123413504
7 : AV-WZ,0,0.01,0.8,0.2,3,1000,47,3.2,34.52910185492968,-0.9500945391798072,0.0,915.0,47.80689066688466,0.7491180036462094,0.0,917.4,4.460911750762326
7 : AV-WZ,0,0.01,0.8,0.2,3,1200,47,8.2,36.88653414543703,-0.9892041159472349,0.0,1097.6,45.75054557059396,1.2146394463048193,0.0006727272727272731,1105.6,14.159129633795624
7 : AV-WZ,0,0.01,0.8,0.2,3,1500,47,87.0,28.669083069872222,-1.838446861166513,13.063005565179452,1198.4,33.08704761026634,1.897672972074043,40.391059467650614,1284.6,149.6046099314216
7 : AV-WZ,0,0.01,0.8,0.2,3,1800,47,79.6,29.085951811744554,-2.017781845855457,77.57836010983718,1212.2,33.526506506176844,1.9120159530310805,130.4211032613266,1291.2,303.2682054684338
7 : AV-WZ,0,0.01,0.8,0.2,3,2000,47,89.8,28.264351543352554,-2.303493327807448,96.50329089217323,1205.8,32.60649985584452,1.8065594447589963,151.18421726028959,1295.4,329.16022555487405
